"idJeu","libelleJeu","auteurJeu","nbMinJoueurJeu","nbMaxJoueurJeu","noticeJeu","idEditeur","idTypeJeu","agemini","prototype","duree","theme","description","imageJeu","videoRegle"
"1340","Flip 7","Eric Olsen","2","10","https://www.goldenmeeple.be/wp-content/uploads/2024/09/Regles-Flp-7-vf.pdf","130","1","8","0","20","Abstrait, lettres et mots","Retournez les cartes une par une sans jamais retourner deux fois la même valeur. Facile, non ? Détrompez-vous ! Ce n'est pas un simple jeu de cartes... Dans Flip 7™, il n'y a qu'une carte de valeur 1, deux cartes de valeur 2, trois cartes de valeur 3, etc., en plus de plusieurs cartes spéciales qui peuvent vous faire gagner des points supplémentaires, vous donner une seconde chance, ou immobiliser vous ou vos adversaires.","https://cdn2.philibertnet.com/662303-large_default/flip-7.jpg","https://www.youtube.com/watch?v=u23JgPadx48&t=5s"
"1341","Gatsby","Bruno Cathala, Ludovic Maublanc","2","2","https://www.dropbox.com/scl/fi/xjhcmul2kjybg49yzmkss/gatsby_regles.pdf?rlkey=4j5chyev4ic6og5wvn8r2ymu9&e=2&dl=0","130","1","10","0","25","Aventure","Gatsby est un jeu à deux joueurs dans lequel vous incarnez Dorothy Williams ou James Miller, qui rivalisent pour étendre leur influence et attirer l'attention du grand Jay Gatsby.","https://cdn3.philibertnet.com/704969-large_default/gatsby.jpg","https://www.youtube.com/watch?v=v8PSpd6Byrc"
"1342","Château Combo","Mathieu Roussel, Grégory Grard","2","5","https://www.play-in.com/pdf/rules_games/chateau_combo_fr.pdf","130","1","10","0","25","Médiéval","Dans Château Combo, construisez un tableau gagnant en recrutant la meilleure combinaison de 9 personnages. Pour ce faire, gérez bien votre or, vos clés et le placement de vos cartes, tout en utilisant au mieux les effets de vos recrues !","https://cdn3.philibertnet.com/639932-large_default/chateau-combo.jpg","https://www.youtube.com/watch?v=mzinEBpkbzM&t=1s"
"1343","L'Oracle Babet","Benjamin ROUCAYROL","1","5","https://benjaminroucayrol.com/download/2467/?tmstv=1673349525","304","1","8","0","5","Personnalités, Bien et Mal","L’Oracle BABET, c’est quoi ? C’est un jeu de cartes comportant 30 illustrations représentant des émotions, des activités, des humeurs. En plus des tirages proposés au sein du livret, j’ai décidé de transformer cet Oracle en jeu. ","https://cdn2.philibertnet.com/591899-large_default/l-oracle-babet.jpg","https://www.youtube.com/watch?v=ndrTFxHwyrw"
"1344","Ni Plus Ni Moins","Julien Griffon","3","99","https://www.play-in.com/pdf/rules_games/ni_plus_ni_moins_fr.pdf","150","2","12","0","15","Culture Générale","Ni Plus ni Moins est un jeu d'ambiance de vivacité d'esprit coopératif dans lequel vous devez deviner un maximum de valeurs dans un temps limité, en utilisant des devinettes pour faire vos propositions.","https://www.espritjeu.com/upload/image/ni-plus-ni-moins-p-image-93550-grande.jpg","https://www.youtube.com/watch?v=P2nEZojZjoQ"
"1345","Les Dominos Pour Tous","utile pour vous","2","4","https://actionsports50plus.ca/data/documents/Reglements-Dominos.pdf","372","5","6","0","20","Domino, Jeu pour non voyant","Un classique qui ravira petits et grands. Ce jeu contient une grande table de jeu magnétique pour poser les dominos aimantés, des dominos avec des chiffres lisibles de 3 manières différentes: en gros caractère, chiffres en relief, en braille. Des plaquettes de jeux magnétiques individuelles permettent d’y poser ses dominos à l’abri des regards indiscrets !","https://accessijeux.com/wp-content/uploads/ACJ-FOND-boite-Domino-1200X1200.jpg","https://www.youtube.com/watch?v=DcDohdgkfL4"
"1346","Mission Planète Rouge","Bruno Cathala, Bruno Faidutti","2","6","https://www.youtube.com/watch?v=6XlvKHj7Lgs","153","6","10","0","45","Science Fiction, Espace","Lutter pour le contrôle de Mars... Mission : Planète Rouge est un jeu de stratégie pour 2 à 6 joueurs. Dans ce jeu de société de type gestion et développement, vous contrôlez une compagnie minière dans un univers futuriste. Explorez la planète Mars et exploitez ses précieuses ressources pour parvenir à la victoire.","https://www.espritjeu.com/upload/image/misson-planete-rouge-2nd-edition-p-image-99825-grande.jpg","https://www.youtube.com/watch?v=6XlvKHj7Lgs"
"1347","Sky Team","Luc Rémond","2","2","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6188","129","1","10","0","20","Transports, Avions","Sky Team est un jeu coopératif, pour 2 joueurs, dans lequel vous incarnez une équipe de pilotes aux commandes d’un avion de ligne.","https://cdn1.philibertnet.com/655385-large_default/sky-team.jpg","https://www.youtube.com/watch?v=yulMePChDu4&t=1s"
"1348","Sky Team - Extension Turbulence","Luc Rémond","2","2","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6632","129","1","10","0","20","Transports, Avions","Première extension pour le jeu coopératif pour 2 joueurs Sky Team. Les joueurs y découvriront notamment des conditions climatiques défavorables et des incidents techniques.","https://cdn2.philibertnet.com/685101-large_default/sky-team-extension-turbulences.jpg","https://www.youtube.com/watch?v=43pX_MiLhSY&t=1s"
"1349","L'Ile aux Mookies","Florian Sirieix","2","2","https://www.scorpionmasque.com/sites/scorpionmasque.com/files/mki_rules_fr.pdf","129","4","4","0","10","Animaux, Fantastique","s. Collectionnez le plus de Mookies de chaque famille pour gagner des trophées !  Arriverez-vous à obtenir les cartes brillantes des Mookies Légendaires ? Et surtout… attention à cette drôle d’araignée qui n’attend qu’une occasion de vous jouer un mauvais tour !","https://www.espritjeu.com/upload/image/l-ile-des-mookies-p-image-100218-grande.jpg","https://www.youtube.com/watch?v=SXxPHpj1FiQ"
"1350","Présages","Maxime Rambourg","4","6","https://blackrockgames.fr/game/SPI007PR","269","1","8","0","30","Fantastique","Présages est un jeu de cartes dans lequel vous devrez vous débarrassez des cartes de votre main, mais attention car elles interagissent avec celles de vos adversaires !","https://cdn2.philibertnet.com/728848-large_default/presages.jpg","https://www.youtube.com/watch?v=BoR8FvGwuiE"
"1351","Mythic Arena","Jonathan Favre-Godal, Corentin Lebrat","2","2","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6789","206","1","10","0","15","Antiquité, Mythologie","La guerre des panthéons est déclarée... Mythic Arena est un jeu de cartes et d'affrontement pour 2 joueurs. Ce jeu de société rapide et malin vous propose d'aligner judicieusement des cartes Divinité afin de créer des alignements victorieux à la gloire de vos dieux...","https://www.espritjeu.com/upload/image/mythic-arena-p-image-98168-grande.jpg","https://www.youtube.com/watch?v=MTVrad3-QcY"
"1352","Blanc Manger Coco Junior 2 : La Poule Mouillée","Louis Roudaut, Thibault Lorcy","3","10","https://assets-idkids.keepeek.com/pm_10541_1264_1264126-c6tt040n1p.pdf","375","1","8","0","20","Humour noir, décalé","Dans Blanc-manger Coco Junior 2 - La Poule Mouillée, les joueurs créent des combinaisons hilarantes en comblant des phrases à trou. Désormais, les petits peuvent jouer comme les grands.","https://cdn3.philibertnet.com/524790-large_default/blanc-manger-coco-junior-2-la-poule-mouillee.jpg","https://www.youtube.com/watch?v=x-gZoeXcFbU"
"1353","Danger","Ignasi Ferré","3","5","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6788","149","1","10","0","25","Chiffres & Nombres","Dans le jeu Danger, vous allez tenter de gagner des plis et remporter des cartes représentant des chiffres. Vous allez ainsi classer vos collections de cartes selon leur dizaine. Vous allez ainsi accumuler des points mais attention ! Seule la plus petite unité de chaque dizaine vous donne des points.","https://www.espritjeu.com/upload/image/danger-p-image-99860-grande.jpg","https://www.youtube.com/watch?v=GkwcTD6M7PM"
"1354","Ekko","Xavier Jauneault","2","8","https://www.didacto.com/index.php?controller=attachment&id_attachment=3857","132","2","8","0","20","Chiffres","Ekko est un jeu de défausse dans lequel vous allez devoir vous débarrasser de vos cartes avant vos adversaires. Soyez attentif car à n’importe quel moment, si vous avez la carte Miroir, volez le tour des autres joueurs et faites les tous piocher !","https://cdn1.philibertnet.com/669952-large_default/ekko.jpg","https://www.youtube.com/watch?v=yoTccDPQRL4"
"1355","Cachamot","Koryo Akiyama, Yusei Kozu","3","8","https://www.play-in.com/pdf/rules_games/cachamot_fr.pdf","109","2","10","0","20","Animaux","Retrouvez les mots imaginés par le joueur Cachamot ! En devinant le 2e mot, vous pourrez trouver le 3e… Mais seules les premières lettres sont visibles, et le Cachamot a tout intérêt à ce que quelqu'un trouve, mais pas trop facilement…","https://cdn1.philibertnet.com/705641-large_default/cachamot.jpg","https://www.youtube.com/watch?v=l2cI2JWbcmU"
"1356","Crack Story","Pierre Faucon ","2","99","https://www.play-in.com/pdf/rules_games/crack_story_fr.pdf","333","2","7","0","30","Vie quotidienne","Être le 1ᵉʳ à se débarrasser de toutes ses cartes ! Dans Crack Story, les joueurs construisent ensemble et tour par tour une STORY en utilisant leurs cartes comme premières lettres des mots qu’ils ajoutent. Pour ajouter un mot, il faut d'abord répéter la Story depuis le début sans se tromper.","https://www.espritjeu.com/upload/image/crack-story-p-image-101467-grande.jpg","https://www.youtube.com/watch?v=whSLJ9lk8Cc"
"1357","Mime Master","Célestia Maquet, Hervé bécue","2","20","https://www.janod.com/conseils-experts/wp-content/uploads/2017/08/J02751_-MASTER-MIME.pdf","368","2","8","0","20","Humour","Mime Master, c’est le jeu où il ne faut pas mimer…. Mais faire mimer ! Le jeu d’ambiance qui révolutionne les jeux de mimes, pour une expérience unique et de grands moments de fous rires entre amis ou en famille.","https://www.espritjeu.com/upload/image/mime-master-p-image-101109-grande.jpg","https://www.youtube.com/watch?v=xmYGqQwLcmE"
"1358","Lacuna","Marks Gerrits","2","2","https://www.play-in.com/pdf/rules_games/lacuna_fr.pdf?srsltid=AfmBOoof4FOSFR-wwk86ZeRTjk7XEeHe1NboKJ8ljXhmT9OwJZpzrGQB","331","1","8","0","20","Fantaisie, Fleurs, Abstrait","Un étang, des fleurs, la nuit... un jeu tout en poésie ! Votre objectif? Placer le plus astucieusement possible vos pions entre des fleurs de même couleur pour les prendre et construire vos collections. Lorsque tous les pions sont posés, le joueur qui obtient la majorité dans une couleur remporte cette couleur et celui qui remporte le plus de couleurs remporte la partie !","https://www.espritjeu.com/upload/image/lacuna-p-image-99872-grande.jpg","https://www.youtube.com/watch?v=ncG9Q1uC9mk"
"1359","Tulip","Quentin Lammerant","2","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6817","376","1","8","0","15","Fleurs et Végétaux, Pays-Bas","Tulip est un jeu de cartes rapide et malin pour 2 à 6 joueurs. Spéculez sur le cours de la tulipe, collectez les meilleurs bulbes et évitez de tout perdre lors des krach inévitables dans ce jeu de société tendu alliant collection et prise de risque.","https://www.espritjeu.com/upload/image/tulip-p-image-100206-grande.jpg","https://www.youtube.com/watch?v=d1s3eT7xCOk"
"1360","Opération Zèbre","Lenny Landau","2","12","https://assets.zyrosite.com/AwvkVRr521skz3nM/regles-operation-zebre-mv0DLrX6eJFpKNZO.pdf","377","2","14","0","30","Moderne et Réaliste","Tentez de faire deviner votre document classifié en rayant les lignes superflues directement sur votre carte. Lisez ce qu’il reste à voix haute, mais attention à laisser suffisamment d’informations pour que vos coéquipiers devinent !","https://www.ludum.fr/29254-large_default/operation-zebre.jpg","https://www.youtube.com/watch?v=36wqQEMMmu8"
"1361","MicroMacro Kids","Johannes Sich","1","4","https://www.youtube.com/watch?v=i75WReWRoBE","379","4","6","0","30","Enquête","Bienvenue dans l’univers de MicroMacro Kids, où chaque coin de rue peut cacher un mystère à résoudre ! Dans cette version spécialement conçue pour toute la famille, les plus jeunes détectives peuvent participer à des enquêtes captivantes dans un environnement adapté et sans violence.","https://www.jeunpousse.ch/wp-content/uploads/2025/01/IMG_0232-768x768.png","https://www.youtube.com/watch?v=i75WReWRoBE"
"1362","Top Cap","Enrico Gandolfo","2","2","https://blackrockgames.fr/game/THU010TO","378","1","14","0","20","Abstrait","Top Cap est un jeu abstrait de déplacement dans lequel chaque capsule se déplacent en fonction du nombre de capsules qui leurs sont adjacentes. Si vous parvenez à positionner une capsule sur la case bouteille de votre adversaire, vous remportez la partie.","https://cdn3.philibertnet.com/673528-large_default/top-cap.jpg","https://www.youtube.com/watch?v=Q--yuNtnSQ4"
"1363","Double Seven","Michael Schacht","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6780","103","1","8","0","20","Chiffres","Double Seven est un jeu de société dynamique où les tuiles s’échangent sans cesse et où le plaisir de jouer ensemble s’installe.","https://cdn1.philibertnet.com/715914-large_default/double-seven.jpg","https://www.youtube.com/watch?v=Gbq1TPxnGqY"
"1364","Lucky Numbers","Michael Schacht","1","4","https://regle.escaleajeux.fr/luckn_rg.pdf","103","1","8","0","20","Chiffres","Lucky Numbers est un jeu où vous devez provoquer votre chance ! À la croisée des chemins d’un Sudoku et d’un loto, votre but est d'être le premier à remplir votre jardin de trèfles.","https://cdn3.philibertnet.com/478847-large_default/lucky-numbers.jpg","https://www.youtube.com/watch?v=yhE_JgXl3jo"
"1365","Story Box - Polar","Alexandre Droit, Julien Prothière","2","8","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6679","103","2","14","0","15","Polar, Vie quotidienne","Empilez des cartes sur un plateau tout en racontant une courte histoire folle, drôle, farfelue… Ensemble, relevez le défi de vous rappeler l’histoire dans le bon ordre ! Et c’est là que la magie opère : avec l’aide de tous les joueurs et joueuses, avoir de la mémoire n’a jamais été aussi simple !","https://cdn2.philibertnet.com/670159-large_default/story-box-polar.jpg","https://www.youtube.com/watch?v=TRBZxdhq1w0"
"1366","Mega Jackpot","Erwan Morin, Yann Morin","2","4","https://www.tikieditions.com/wp-content/uploads/2024/05/MEGA-JACKPOT-Regles-FR.pdf","103","2","8","0","15","Casino","Mega Jackpot est un jeu d'ambiance de prise de risque accessible à tous qui plonge les joueurs dans l’univers palpitant du Jackpot. Tournez les cartes et décrochez le gros lot !","https://cdn1.philibertnet.com/633323-large_default/mega-jackpot.jpg","https://www.youtube.com/watch?v=aGsAT54g9lg&t=3s"
"1367","Kado","Antoine Bauza","2","5","https://www.didacto.com/index.php?controller=attachment&id_attachment=3879","151","1","8","0","15","Vie quotidienne","Kado est un jeu de guessing pour toute la famille, dans lequel vous gagnerez des points selon les cadeaux que vous recevrez.","https://cdn3.philibertnet.com/673212-large_default/kado.jpg","https://www.youtube.com/watch?v=FCA9s2yU0wI"
"1368","Paper World","Alexandre Aguilar, Benoit Turpin","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6793","151","1","8","0","20","Aventure, Voyage","Dans Paper World, chaque joueur incarne un voyageur partant à la découverte du plus beau paysage d’un monde de papier. Superposez les couches de papier afin d’obtenir le plus de points de victoire à la fin de la partie.","https://cdn2.philibertnet.com/720591-large_default/paper-world.jpg","https://www.youtube.com/watch?v=snLPw8RGuYk"
"1369","Boule Rouge","Anna Lucini Canals, Eloi Pujadas, Pau Moré Gómez","2","6","https://drive.google.com/file/d/14XOaaXfaEfpsHjWZbnbrLBzyXyIAucdx/view","213","1","8","0","20","Loisirs, Sports","Boule Rouge est un jeu de précision et de stratégie qui allie habileté et amusement, où l'objectif est de lancer les cinq boules avec une précision parfaite pour se rapprocher le plus possible du cochonnet.","https://www.400coups.ch/images/thumbnails/239/239/detailed/113/boulerouge_1.jpg",
